,Node,Degree,Strenght,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
1219,IFO,1,240.0,0.0,4.262852404643449,12,0.0,0.0011452770577490144,4.601673054634664e-05
1220,IFP,2,380.0,1.0,4.186014372581536,12,0.0,0.0012957974468414469,5.455400488896304e-05
1221,IGA,3,187.5,0.6666666666666666,4.177169707020453,12,5.398555252533685e-06,0.0014550176991809606,7.174889927739061e-05
1222,IGG,1,24.0,0.0,6.207296849087894,14,0.0,9.125553148428452e-08,9.780897057958058e-05
1223,IGM,1,342.0,0.0,5.185185185185185,13,0.0,2.2623573810298522e-05,9.409649269072085e-05
1224,IGR,1,4321.0,0.0,4.106965174129353,12,0.0,0.0006444553142703949,0.0001273088138201703
1225,IGU,3,7678.0,1.0,4.097567716970702,12,0.0,0.0009847084500142806,0.00014725917075825005
1226,IHU,2,114.0,0.0,5.737423991155334,11,0.00018429278250235725,5.390342948104159e-07,0.00014378242424641733
1227,IIS,2,51.0,1.0,5.732172470978441,11,0.0,1.1078479900863622e-06,6.297741352309897e-05
1228,IKO,1,12.0,0.0,5.212271973466003,13,0.0,5.045899192305022e-06,4.348159652727657e-05
1229,IKT,13,5967.0,0.28205128205128205,3.83167495854063,11,3.890477276421265e-05,0.004670362900209504,0.00021364603379362844
1230,ILE,3,3758.0,1.0,3.931177446102819,12,0.0,0.0035491721782211134,6.675094107962301e-05
1231,ILI,5,159.0,0.2,4.213930348258707,12,0.002210554387956577,0.0002788684653112266,0.00021209882427789814
1232,ILM,4,8130.0,1.0,3.872857932559425,12,0.0,0.0063546852888816665,9.535414252023327e-05
1233,ILO,3,11119.5,0.6666666666666666,4.118573797678275,10,1.5291604786639297e-07,0.0005432796352925983,0.00020508726206639727
1234,ILP,1,1872.0,0.0,4.632393587617468,11,0.0,5.595211353932759e-05,0.00016999296217152376
1235,ILY,1,396.0,0.0,4.359314538419016,12,0.0,0.0006021914885546392,4.555069751124226e-05
1236,IMF,5,1693.0,0.4,4.382255389718076,11,4.587481435991789e-07,0.00023112805246315254,0.00014119585364950348
1237,IMP,4,1872.0,0.6666666666666666,4.922885572139304,13,1.0534214714918193e-05,8.360953483896332e-05,8.819118920667878e-05
1238,IMT,1,540.0,0.0,3.8073521282476506,12,0.0,0.0024534013806197454,4.495537376608578e-05
1239,INC,4,6129.0,0.6666666666666666,3.9516307352128246,11,5.222743885709129e-05,0.0015562324576513496,0.00012016405506069421
1240,IND,40,128715.5,0.7230769230769231,3.4170812603648426,11,4.909206594809498e-05,0.048540356449675096,0.0009093095442221303
1241,ING,3,268.0,0.3333333333333333,5.100055279159757,13,0.00018349197572310936,1.2574404709643279e-05,0.00010669515834583365
1242,INL,2,952.0,0.0,5.043394140409066,13,2.548600797773216e-07,4.920256448261668e-05,9.310153435804924e-05
1243,INN,6,6902.0,0.8666666666666667,3.557766721945826,11,2.3799936577769882e-06,0.014670036951114426,0.0001095597756645479
1244,INU,4,840.0,0.3333333333333333,4.203150912106136,10,9.56903694215068e-05,0.0002956488649710782,0.00013851363666644086
1245,INV,5,4595.0,0.5,3.6257600884466554,11,0.001169748457500416,0.004665879702881495,0.00016392135916263884
1246,INZ,4,545.0,1.0,4.4449972360420125,12,0.0,0.0007901287936507483,6.734139060484849e-05
1247,IOA,3,2190.0,1.0,4.039524599226092,11,0.0,0.002685351116509439,7.214470664124002e-05
1248,IOM,12,11520.0,0.5757575757575758,3.6221669430624654,11,2.7219097950996145e-05,0.009981720902833006,0.00015901394412109633
1249,IOP,3,48.0,0.3333333333333333,5.735765616362631,11,0.0008246054314498618,5.390239079375124e-07,0.00016164308706802062
1250,IOS,3,6462.0,1.0,4.0964621337755664,12,0.0,0.0010610719812122092,0.00013000911393501186
1251,IPA,4,47.0,0.6666666666666666,5.074074074074074,11,0.0002762428404706389,1.84373072681285e-05,8.406465496492663e-05
1252,IPC,2,1150.0,0.0,4.205914870093975,12,0.00010288017378561954,0.0004027183885622439,8.529902141000116e-05
1253,IPH,2,2356.0,1.0,4.004422332780542,11,0.0,0.0009422216288996741,7.300695142217478e-05
1254,IPI,2,587.0,0.0,4.995301271420675,13,1.7757166900045406e-05,4.959320233358007e-05,8.146477556708536e-05
1255,IPL,1,960.0,0.0,3.730790491984522,11,0.0,0.0018205087249408675,4.8763997647366425e-05
1256,IPN,2,1450.0,1.0,4.097844112769486,12,0.0,0.0009677003345409822,6.15127393235302e-05
1257,IPT,2,1675.0,1.0,4.110834715312327,12,0.0,0.003012194461865051,5.389088684060246e-05
1258,IQM,1,28.5,0.0,5.67910447761194,13,0.0,2.2166217490421387e-06,7.459227405947202e-05
1259,IQQ,5,16944.5,0.4,4.483416252072969,13,5.201827411111568e-05,0.00046224986611499713,0.0003658591620738297
1260,IQT,4,4949.0,0.5,4.2783305693753455,12,2.2937407179958946e-07,0.0004457521018421946,0.00015371113919592354
1261,IRA,4,95.0,0.3333333333333333,5.282752902155887,10,0.0005530208871088102,4.337792506218211e-06,0.00021635372346821198
1262,IRC,2,45.0,0.0,4.89469320066335,13,0.0002763957565185053,2.5828124578251185e-05,9.680629225472496e-05
1263,IRG,2,63.0,1.0,4.4640685461580984,10,0.0,8.989090534291905e-05,6.830278934996103e-05
1264,IRJ,3,1970.0,1.0,4.1064123825317855,12,0.0,0.0007165169888865124,0.00010606743798172105
1265,IRK,1,264.0,0.0,4.381978993919293,12,0.0,0.0009391348784775807,4.322711595699271e-05
1266,ISA,6,2445.0,0.3333333333333333,4.320066334991708,10,0.0024311593548136225,0.00028424205661704003,0.00026612977380075225
1267,ISB,33,36230.5,0.3352272727272727,3.238253178551686,10,0.0049376609754735205,0.032169315188583854,0.0008539226321058915
1268,ISE,2,158.0,1.0,3.980375898286346,12,0.0,0.001939592362909317,7.402338659074637e-05
1269,ISG,10,22547.0,0.35555555555555557,3.769209508015478,11,0.001412405229359282,0.003184694769648803,0.0003216042872070558
1270,ISN,1,247.0,0.0,5.1840796019900495,13,0.0,2.1751515514913776e-05,9.394879349621016e-05
1271,ISP,16,31843.0,0.7666666666666667,3.7056384742951907,12,3.6788220195044944e-05,0.018037947938428212,0.00023766370119686063
1272,IST,116,194081.0,0.20134932533733133,2.9812050856826975,11,0.014957626946422626,0.10727654826244366,0.0031864127453449065
1273,ITB,4,705.0,0.16666666666666666,5.893864013266998,14,0.0005861847424369063,3.456482591326483e-06,0.00017806327503453088
1274,ITH,6,5810.5,0.8666666666666667,3.683803206191266,12,4.300463769148501e-06,0.009384667197106926,9.275830289643746e-05
1275,ITK,2,32.0,0.0,5.736871199557767,11,6.626362074210362e-07,1.0763226356965086e-06,0.00010296583925045922
1276,ITO,3,24643.5,1.0,4.116639027086788,11,0.0,0.0008033076649958616,0.0002682185059839263
1277,IUE,2,266.0,1.0,4.246821448313986,11,0.0,0.0002264188350896504,5.31433324618517e-05
1278,IVA,2,38.0,0.0,5.425925925925926,12,8.155522552874291e-08,6.724371527992781e-06,6.304523264427e-05
1279,IVC,2,2618.0,1.0,4.564400221116639,11,0.0,7.607002391391883e-05,9.7801332695593e-05
1280,IVL,1,2002.0,0.0,4.12962962962963,12,0.0,0.0011111290958578798,6.652590398072558e-05
1281,IVR,3,342.0,1.0,5.182421227197347,11,0.0,1.4366737853324454e-05,5.9337284475979616e-05
1282,IVW,2,5.0,0.0,5.347982310668878,12,0.0007564704357395116,3.957982933901561e-06,9.547322770411129e-05
1283,IWD,1,228.0,0.0,4.046158098396904,12,0.0,0.0013829895028808193,4.329523841423681e-05
1284,IWJ,2,3486.0,1.0,3.7758430071862907,11,0.0,0.0022452269453795476,6.931477465205422e-05
1285,IXA,2,2019.0,1.0,4.383084577114428,11,0.0,0.00022009985182409124,8.732860131652124e-05
1286,IXB,3,2085.0,1.0,4.110834715312327,11,0.0,0.001026519802973569,8.95912257649204e-05
1287,IXC,3,847.0,0.6666666666666666,4.119679380873411,11,7.645802393319649e-08,0.0008607680185079889,6.229669574501931e-05
1288,IXE,2,3318.0,1.0,4.121337755666114,11,0.0,0.0008745748751890484,9.181504179294394e-05
1289,IXJ,3,4172.0,1.0,4.119679380873411,11,0.0,0.0008363928570867002,0.00015609373647568583
1290,IXL,4,952.0,0.6666666666666666,4.119402985074627,11,1.5291604786639297e-07,0.0008514120866201952,6.810169305709808e-05
1291,IXM,2,1639.0,1.0,4.114151464897733,11,0.0,0.0011257270769869873,6.530153368598416e-05
1292,IXR,1,1015.0,0.0,5.109176340519624,12,0.0,1.8938200254727132e-05,7.195999862753007e-05
1293,IXS,2,1071.0,1.0,4.383084577114428,11,0.0,0.00020576682856954237,8.215408695868944e-05
1294,IXU,1,1869.0,0.0,4.121614151464898,11,0.0,0.0007750853471707974,7.023837486514293e-05
1295,IXZ,2,1925.0,1.0,4.313432835820896,11,0.0,0.0005523041080272268,7.291878798440621e-05
1296,IYK,1,570.0,0.0,3.730790491984522,11,0.0,0.0018205087249408675,4.579649259151519e-05
1297,IZM,18,24534.0,0.6666666666666666,3.5245992260917633,11,5.0858764453208085e-05,0.030154181548594165,0.00038790256027560084
1298,IZO,5,11774.0,0.6,3.773079049198452,11,6.27603238127936e-06,0.002905472951568339,0.00015283765324938112
1299,IZT,1,576.0,0.0,4.142896627971255,12,0.0,0.0009259494627387071,4.7460864754543434e-05
1300,JAC,2,2324.0,1.0,4.141514648977336,12,0.0,0.00203541576685953,6.076040763011394e-05
1301,JAG,3,132.0,1.0,4.410171365395246,11,0.0,0.00047402469943592023,5.291562477152133e-05
1302,JAI,6,6608.0,0.5333333333333333,4.0707573244886675,11,0.0003997688622609571,0.0018555713811118056,0.00019498640098606138
1303,JAL,1,336.0,0.0,4.142896627971255,12,0.0,0.0009259494627387071,4.496024186414149e-05
1304,JAN,17,30899.0,0.7205882352941176,3.689054726368159,12,1.2189891028184024e-05,0.018350295940577764,0.00024814393721565294
1305,JAQ,4,311.5,0.5,5.724156992813709,11,0.00037134497149704043,1.1508656139701324e-06,0.00019724729244338115
1306,JAT,3,47.0,0.6666666666666666,5.098673300165838,12,6.753792114099022e-07,1.0177705268757799e-05,9.57270612792962e-05
1307,JAU,2,240.0,1.0,4.278883360972913,12,0.0,0.0004301791089403216,5.434640094848616e-05
1308,JAV,7,911.0,0.23809523809523808,4.884466556108348,12,0.0024860530369942664,3.392819272633877e-05,0.00042616798666306383
1309,JAX,26,80974.5,0.8092307692307692,3.5558319513543393,12,9.746920309431223e-05,0.033732224928217314,0.0005694801962472432
1310,JBR,1,208.0,0.0,4.958264234383638,13,0.0,3.1535797501759884e-05,8.168251546703476e-05
1311,JCH,2,138.0,1.0,5.883637368711995,13,0.0,6.242667888943176e-07,0.00011959522719670532
1312,JCK,2,114.0,0.0,5.331398562741846,11,0.0002246225277690348,3.5083633848518266e-06,0.00010304850992030049
1313,JCR,1,27.0,0.0,6.893311221669431,15,0.0,6.140903988610061e-08,4.726237343426895e-05
1314,JCU,1,180.0,0.0,4.3988391376451075,12,0.0,0.00109878051296756,4.303917337987147e-05
1315,JDF,1,776.0,0.0,4.098673300165838,12,0.0,0.0009374227561345091,5.159629326378061e-05
1316,JDH,2,1666.0,1.0,5.069651741293533,12,0.0,4.7321067822111876e-05,9.568294208732705e-05
1317,JDO,4,960.0,0.5,4.568546158098397,12,8.095928605125276e-06,0.0002276973646206641,6.752283072923411e-05
1318,JDZ,3,680.0,1.0,3.943891652846877,11,0.0,0.0020681355752507733,4.8719956026645075e-05
1319,JED,82,148078.0,0.19301415236374586,3.0961857379767825,10,0.01295750750629591,0.05456817179958419,0.0027792735796827303
1320,JEE,1,220.5,0.0,4.619955776672194,13,0.0,0.0001298633093995869,4.632758228474559e-05
1321,JEG,4,530.0,0.5,4.885295743504699,12,0.0002767321718238113,3.4507591667341254e-05,0.00021920018734575362
1322,JEJ,2,38.0,1.0,5.098949695964621,12,0.0,1.0000037464613867e-05,6.51465726828981e-05
1323,JER,19,17859.0,0.2982456140350877,3.556937534549475,11,0.00037908451843803265,0.016780072893720813,0.00027535432820477245
1324,JFR,1,46.0,0.0,5.914593698175787,13,0.0,5.848364141806442e-07,0.0001046579437268227
1325,JGA,2,833.0,1.0,4.121337755666114,11,0.0,0.0007890985434149051,6.782465151075295e-05
1326,JGN,2,765.0,1.0,4.930624654505252,12,0.0,6.79118408206955e-05,5.560571110417299e-05
1327,JGO,3,138.0,0.6666666666666666,5.883084577114428,13,1.274300398886608e-07,1.2263548017422455e-06,0.00011848158305764158
1328,JGR,2,92.0,0.0,4.915146489773355,12,0.0005529444290848771,3.2934093228096514e-05,0.00014840048926844594
1329,JHB,7,13660.0,0.23809523809523808,3.9894969596462135,11,2.89346536891011e-05,0.001301341309312624,0.00024905436838112076
1330,JHG,4,12702.0,0.5,3.9463792150359316,11,0.00012191695860801576,0.0013410241994651255,0.00021310167688964456
1331,JHM,3,2149.0,1.0,4.116639027086788,11,0.0,0.0008033076649958616,6.152241551083978e-05
1332,JHS,4,506.0,0.6666666666666666,4.884466556108348,12,8.257466584785221e-07,3.568282074017399e-05,0.0001542540340577694
1333,JHW,1,760.0,0.0,4.146213377556661,12,0.0,0.00142268276640971,4.738447234414508e-05
1334,JIA,4,153.0,0.3333333333333333,5.082089552238806,13,0.0011055830260740212,1.9647783571369265e-05,0.000171505331682858
1335,JIB,14,4011.5,0.2967032967032967,3.800718629076838,11,0.0022580224509019075,0.00487432475304087,0.0003124749311624394
1336,JIJ,3,400.0,1.0,5.426755113322278,13,0.0,7.83169356982892e-06,0.00014172407362114843
1337,JIK,1,236.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,4.483138848298286e-05
1338,JIL,1,316.0,0.0,4.075732448866777,11,0.0,0.0006651868405096595,4.45273300399723e-05
1339,JIM,6,884.0,0.26666666666666666,4.428689883913765,12,0.0024861447866229855,0.00035101638134305544,0.00035112006810979223
1340,JIW,4,88.0,1.0,4.409618573797678,11,0.0,0.0004910147630213447,5.070788076941084e-05
1341,JJN,7,5327.0,0.47619047619047616,4.053897180762853,11,2.0934726739330305e-05,0.0012701293343211858,0.00012567189587449064
1342,JJU,4,310.5,0.6666666666666666,4.914870093974572,12,1.5291604786639297e-07,3.473205335798356e-05,0.00021907567783461016
1343,JKG,4,3447.0,0.8333333333333334,3.8957987838584853,11,4.815430824115605e-08,0.004217775756093681,8.139175652681543e-05
1344,JKH,3,1782.0,1.0,4.040630182421228,11,0.0,0.00235790764806373,6.705753445833766e-05
1345,JKR,1,308.0,0.0,4.5464344941956885,11,0.0,0.00023720700045393525,4.9614073954052364e-05
1346,JKT,38,158648.5,0.17354196301564723,3.428413488114981,10,0.010395102700787182,0.012172062134423008,0.002995311738273122
1347,JLN,4,1780.0,0.6666666666666666,3.9402985074626864,12,2.577735222405627e-06,0.004272916407251547,6.068623079902815e-05
1348,JMK,1,486.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,4.840344215396176e-05
1349,JMO,1,133.0,0.0,5.544776119402985,12,0.0,4.214960593771142e-06,5.075544158544064e-05
1350,JMS,2,722.0,0.0,4.045605306799336,12,0.0005529444290848769,0.0013834263431651468,0.00012493169425413544
1351,JMU,1,138.0,0.0,3.9991708126036483,11,0.0,0.0011312272400998075,4.296485173148922e-05
1352,JNB,84,206233.0,0.1267928858290304,3.0127142067440573,10,0.03850001424032907,0.05635685034061183,0.004986859783583398
1353,JNN,3,115.0,1.0,4.915146489773355,12,0.0,3.414684115703962e-05,0.00012397327739757603
1354,JNS,2,207.0,1.0,4.91542288557214,12,0.0,3.3540470528234296e-05,0.00014348498428488863
1355,JNU,18,11595.0,0.0392156862745098,3.9074074074074074,12,0.00767004884140303,0.001465669589420244,0.0013191003241568454
1356,JNX,2,550.0,0.0,4.042012161415147,11,0.0005529444290848769,0.001539489163631676,0.00011085952322727958
1357,JNZ,1,316.0,0.0,4.075732448866777,11,0.0,0.0006651868405096595,4.45273300399723e-05
1358,JOE,2,3340.0,1.0,4.129353233830845,12,0.0,0.0011312177789626525,9.070833019098474e-05
1359,JOG,4,8417.0,0.8333333333333334,4.355168601437258,11,8.81087704373026e-07,0.0004339560324412085,0.00018825625119031858
1360,JOI,5,9050.0,0.8,4.095909342177999,12,3.950331236548485e-07,0.0010496660984242233,0.00018720241617365362
1361,JON,2,230.0,1.0,4.109729132117192,11,0.0,0.000547717735487359,0.00011285658370034074
1362,JOS,3,244.0,0.3333333333333333,4.339690436705362,12,0.000552944429084877,0.0006715240430814268,9.967737023024661e-05
1363,JPA,4,5719.0,0.6666666666666666,4.895522388059701,13,8.477125894373207e-07,0.0001888453778445055,0.00012577765068543843
1364,JPR,1,648.0,0.0,6.08236594803759,14,0.0,3.426890658462872e-07,0.00010959578087659732
1365,JQA,3,182.0,0.6666666666666666,5.883360972913212,13,7.645802393319649e-08,6.242809404283731e-07,0.00015088703208006047
1366,JQE,2,57.0,1.0,4.377003869541183,12,0.0,0.00038808786086723884,7.323876235335715e-05
1367,JRH,3,782.0,0.6666666666666666,4.382808181315644,11,7.645802393319649e-08,0.00020947886105050515,8.706317843607762e-05
1368,JRN,2,54.0,1.0,6.081260364842454,14,0.0,3.553120463644162e-07,0.0001172115745644074
1369,JRO,11,4511.0,0.4727272727272727,3.613598673300166,11,0.001033058028577607,0.005302488030430726,0.00028179952184101474
1370,JRS,3,486.0,1.0,4.053897180762853,12,0.0,0.0015460574341942055,4.8284871740494746e-05
1371,JSA,1,357.0,0.0,5.119679380873411,12,0.0,1.4368957499213624e-05,5.5733028984499896e-05
1372,JSH,1,36.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,4.197374554619974e-05
1373,JSR,1,2111.0,0.0,4.224156992813709,11,0.0,0.0004867340498983487,7.981106390559068e-05
1374,JST,2,990.0,1.0,4.1459369817578775,12,0.0,0.0014493346697540452,6.196573707180365e-05
1375,JSU,3,396.0,1.0,4.8850193477059145,12,0.0,3.5080732727326076e-05,0.00012770484598939363
1376,JSY,1,450.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,4.78890664253408e-05
1377,JTR,1,1988.0,0.0,4.042564953012715,11,0.0,0.0015390036937249039,6.9864340609203e-05
1378,JTY,1,200.0,0.0,5.041459369817579,12,0.0,2.7338912087604074e-05,7.573173868828336e-05
1379,JUA,2,45.0,1.0,5.0826423438363735,13,0.0,1.9635380973496627e-05,6.383196449304816e-05
1380,JUB,1,107.0,0.0,4.556661138750691,12,0.0,0.0002791713834264536,4.54477263087638e-05
1381,JUJ,2,2230.0,1.0,4.1064123825317855,12,0.0,0.0006593209422153113,9.026557111526282e-05
1382,JUL,1,4826.0,0.0,5.27722498618021,13,0.0,7.892287116123274e-06,0.0001403304756918167
1383,JUV,2,132.0,1.0,5.883637368711995,13,0.0,6.135759678130896e-07,0.00011455426654187553
1384,JUZ,3,410.0,1.0,3.953012714206744,11,0.0,0.0014991030180075643,4.6005217156309296e-05
1385,JVA,2,57.0,0.0,6.575732448866777,14,0.0005529444290848771,1.0348887311560722e-07,0.00018768813648321116
1386,JYV,2,4538.0,1.0,4.02294085129906,12,0.0,0.002643395622278399,9.804405860034303e-05
1387,KAA,2,84.0,0.0,5.006633499170813,12,0.0005529444290848771,1.8895578251270144e-05,0.00013164464238137765
1388,KAB,2,924.0,0.0,4.470978441127695,12,4.576308462584908e-05,0.00021262337757981857,9.808693873532033e-05
1389,KAC,1,216.0,0.0,4.393034825870647,12,0.0,0.0009303190042086752,4.5070292991033115e-05
1390,KAD,1,61.0,0.0,5.339137645107795,13,0.0,1.1925756173647776e-05,6.264683244038935e-05
1391,KAE,2,227.5,1.0,4.906301824212272,13,0.0,2.6518989527540347e-05,6.61172011666286e-05
1392,KAG,2,7445.0,1.0,3.837755666113875,11,0.0,0.0011803016554481573,0.0001062382064078004
1393,KAJ,1,2336.0,0.0,4.12962962962963,12,0.0,0.0011111290958578798,7.070783325669513e-05
1394,KAL,6,469.5,0.6,4.885572139303482,13,2.5583034315106768e-05,3.790661978480169e-05,0.00017952644074747576
1395,KAN,11,2897.0,0.45454545454545453,3.6362631288004423,11,9.506036511736343e-05,0.008527865101871271,0.00012419260031756028
1396,KAO,1,1854.0,0.0,4.12962962962963,12,0.0,0.0011111290958578798,6.467283352311034e-05
1397,KAT,1,90.0,0.0,4.251243781094527,11,0.0,0.00020505104713210777,4.3469359407102346e-05
1398,KAW,3,510.0,1.0,4.6130458817025985,11,0.0,9.925308191357494e-05,8.072429655172694e-05
1399,KAX,2,54.0,0.0,5.365395245992261,12,0.0011055830260740212,2.951564846262734e-06,0.00013374949466719055
1400,KBC,2,80.0,1.0,4.894416804864566,13,0.0,2.629676903685996e-05,5.861745407340882e-05
1401,KBM,2,96.0,0.0,7.717247097844113,13,0.002209942723765111,1.8632203105698765e-10,0.00024259788448442195
1402,KBR,1,5904.0,0.0,4.005527915975677,11,0.0,0.00090191377180545,0.00011788974795284919
1403,KBT,2,37.0,1.0,5.101437258153676,12,0.0,9.99549799704496e-06,7.429106989225625e-05
1404,KBV,3,2112.0,1.0,3.8781094527363185,10,0.0,0.00215672227314243,6.976538108184489e-05
1405,KCA,1,19.0,0.0,5.67910447761194,13,0.0,2.2166217490421387e-06,6.35479726455076e-05
1406,KCC,2,24.0,1.0,4.963515754560531,13,0.0,2.1573016283986192e-05,6.595622751197053e-05
1407,KCF,1,88.0,0.0,4.411000552791598,11,0.0,0.00044641745344343694,4.320614747373687e-05
1408,KCH,12,32375.0,0.3939393939393939,3.8269762299613044,10,0.000991151339975018,0.002785279130126826,0.0006706397599585285
1409,KCL,2,64.0,0.0,5.211442786069652,13,0.0002763957565185053,5.137154728329381e-06,0.00013405181763177546
